Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG03;ZAG SAINT-ETIENNE;FR29439;LA TALAUDIERE;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;14.0;14.093334857665461;µg-m3;100.0;100;100.0;R;1;45.481777;4.429667
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG03;ZAG SAINT-ETIENNE;FR29441;ST ETIENNE BD URBAIN ;Urbaine;NO2;Trafic;Oui;mesures indicatives;Moy. annuelle;32.0;31.676478775226084;µg-m3;98.0;100;98.0;R;1;45.4479806;4.388763889
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO GRAND EST;FR44ZAG03;ZAG NANCY;FR30016;Hotel Districal;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;27.0;26.525981009037892;µg-m3;100.0;100;100.0;R;1;48.685856;6.175111
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR30018;Remiremont;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;18.0;17.779743471227135;µg-m3;99.0;100;99.0;R;1;48.024605;6.585836
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR30019;Epinal;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;13.0;13.298275251033676;µg-m3;97.0;100;97.0;R;1;48.1726528;6.45281666
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR30020;Bar Le Duc;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;16.0;16.20872598353155;µg-m3;100.0;100;100.0;R;1;48.77586;5.162789
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO GRAND EST;FR44ZAG03;ZAG NANCY;FR30021;Fléville;Périurbaine;NO2;Fond;Oui;mesures indicatives;Moy. annuelle;19.0;18.747934678194113;µg-m3;95.0;100;95.0;R;1;48.621502;6.194922
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO GRAND EST;FR44ZAG03;ZAG NANCY;FR30023;St-Nicolas;Rurale près des villes;NO2;Industrielle;Oui;mesures indicatives;Moy. annuelle;14.0;13.630421686746967;µg-m3;99.0;100;99.0;R;1;48.63334;6.304828
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR30026;Luneville;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;25.0;24.72070212269651;µg-m3;98.0;100;98.0;R;1;48.584824;6.4839
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR30028;Schlucht;Rurale près des villes;NO2;Fond;Oui;mesures indicatives;Moy. annuelle;3.0;3.4681345269779844;µg-m3;98.0;97;94.0;R;1;48.051117;7.011114
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR30032;Heming;Rurale près des villes;NO2;Industrielle;Oui;mesures fixes;Moy. annuelle;12.0;11.685415171093572;µg-m3;95.0;100;95.0;R;1;48.694725;6.965275
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR30033;Jonville en Woevre;Rurale régionale;NO2;Fond;Oui;mesures fixes;Moy. annuelle;7.0;7.288263546798008;µg-m3;93.0;100;93.0;R;1;49.06583;5.785556
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO GRAND EST;FR44ZAG03;ZAG NANCY;FR30034;Nancy-Charles III;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;24.0;24.085732882061986;µg-m3;88.0;100;88.0;R;1;48.68817;6.190431
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO GRAND EST;FR44ZAG03;ZAG NANCY;FR30036;Nancy-Libération;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;24.0;23.51366286438527;µg-m3;93.0;97;90.0;R;1;48.69708;6.154194
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO GRAND EST;FR44ZAG03;ZAG NANCY;FR30037;Nancy-Brabois 2;Périurbaine;NO2;Fond;Oui;mesures indicatives;Moy. annuelle;15.0;14.554986750180724;µg-m3;95.0;99;95.0;R;1;48.656944;6.136022
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;15.0;15.117394988500195;µg-m3;94.0;100;94.0;R;1;44.86121;-0.58037
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31002;TALENCE;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;16.0;15.801617375231096;µg-m3;99.0;100;99.0;R;1;44.800462;-0.589398
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31003;BORDEAUX-BASTIDE;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;19.0;19.435994010596545;µg-m3;99.0;100;99.0;R;1;44.849647;-0.544995
